  -67.6868619       0.0000000       0.0000000       0.0000000
  -67.6785994       0.0000000       0.0000000       0.0000000
  -67.6703368       0.0000000       0.0000000       0.0000000
  -67.6620743       0.0000000       0.0000000       0.0000000
  -67.6538117       0.0000000       0.0000000       0.0000000
  -67.6455492       0.0000000       0.0000000       0.0000000
  -67.6372866       0.0000000       0.0000000       0.0000000
  -67.6290240       0.0000000       0.0000000       0.0000000
  -67.6207615       0.0000000       0.0000000       0.0000000
  -67.6124989       0.0000000       0.0000000       0.0000000
  -67.6042364       0.0000000       0.0000000       0.0000000
  -67.5959738       0.0000000       0.0000000       0.0000000
  -67.5877113       0.0000000       0.0000000       0.0000000
  -67.5794487       0.0000000       0.0000000       0.0000000
  -67.5711861       0.0000000       0.0000000       0.0000000
  -67.5629236       0.0000000       0.0000000       0.0000000
  -67.5546610       0.0000000       0.0000000       0.0000000
  -67.5463985       0.0000000       0.0000000       0.0000000
  -67.5381359       0.0000000       0.0000000       0.0000000
  -67.5298734       0.0000000       0.0000000       0.0000000
  -67.5216108       0.0000000       0.0000000       0.0000000
  -67.5133483       0.0000000       0.0000000       0.0000000
  -67.5050857       0.0000000       0.0000000       0.0000000
  -67.4968231       0.0000000       0.0000000       0.0000000
  -67.4885606       0.0000000       0.0000000       0.0000000
  -67.4802980       0.0000000       0.0000000       0.0000000
  -67.4720355       0.0000000       0.0000000       0.0000000
  -67.4637729       0.0000000       0.0000000       0.0000000
  -67.4555104       0.0000000       0.0000000       0.0000000
  -67.4472478       0.0000000       0.0000000       0.0000000
  -67.4389852       0.0000000       0.0000000       0.0000000
  -67.4307227       0.0000000       0.0000000       0.0000000
  -67.4224601       0.0000000       0.0000000       0.0000000
  -67.4141976       0.0000000       0.0000000       0.0000000
  -67.4059350       0.0000000       0.0000000       0.0000000
  -67.3976725       0.0000000       0.0000000       0.0000000
  -67.3894099       0.0000000       0.0000000       0.0000000
  -67.3811473       0.0000000       0.0000000       0.0000000
  -67.3728848       0.0000000       0.0000000       0.0000000
  -67.3646222       0.0000000       0.0000000       0.0000000
  -67.3563597       0.0000000       0.0000000       0.0000000
  -67.3480971       0.0000000       0.0000000       0.0000000
  -67.3398346       0.0000000       0.0000000       0.0000000
  -67.3315720       0.0000000       0.0000000       0.0000000
  -67.3233095       0.0000000       0.0000000       0.0000000
  -67.3150469       0.0000000       0.0000000       0.0000000
  -67.3067843       0.0000000       0.0000000       0.0000000
  -67.2985218       0.0000000       0.0000000       0.0000000
  -67.2902592       0.0000000       0.0000000       0.0000000
  -67.2819967       0.0000000       0.0000000       0.0000000
  -67.2737341       0.0000000       0.0000000       0.0000000
  -67.2654716       0.0000000       0.0000000       0.0000000
  -67.2572090       0.0000000       0.0000000       0.0000000
  -67.2489464       0.0000000       0.0000000       0.0000000
  -67.2406839       0.0000000       0.0000000       0.0000000
  -67.2324213       0.0000000       0.0000000       0.0000000
  -67.2241588       0.0000000       0.0000000       0.0000000
  -67.2158962       0.0000000       0.0000000       0.0000000
  -67.2076337       0.0000000       0.0000000       0.0000000
  -67.1993711       0.0000000       0.0000000       0.0000000
  -67.1911086       0.0000000       0.0000000       0.0000000
  -67.1828460       0.0000000       0.0000000       0.0000000
  -67.1745834       0.0000000       0.0000000       0.0000000
  -67.1663209       0.0000000       0.0000000       0.0000000
  -67.1580583       0.0000000       0.0000000       0.0000000
  -67.1497958       0.0000000       0.0000000       0.0000000
  -67.1415332       0.0000000       0.0000000       0.0000000
  -67.1332707       0.0000000       0.0000000       0.0000000
  -67.1250081       0.0000000       0.0000000       0.0000000
  -67.1167455       0.0000000       0.0000000       0.0000000
  -67.1084830       0.0000000       0.0000000       0.0000000
  -67.1002204       0.0000000       0.0000000       0.0000000
  -67.0919579       0.0000000       0.0000000       0.0000000
  -67.0836953       0.0000000       0.0000000       0.0000000
  -67.0754328       0.0000000       0.0000000       0.0000000
  -67.0671702       0.0000000       0.0000000       0.0000000
  -67.0589076       0.0000000       0.0000000       0.0000000
  -67.0506451       0.0000000       0.0000000       0.0000000
  -67.0423825       0.0000000       0.0000000       0.0000000
  -67.0341200       0.0000000       0.0000000       0.0000000
  -67.0258574       0.0000000       0.0000000       0.0000000
  -67.0175949       0.0000000       0.0000000       0.0000000
  -67.0093323       0.0000000       0.0000000       0.0000000
  -67.0010698       0.0000000       0.0000000       0.0000000
  -66.9928072       0.0000000       0.0000000       0.0000000
  -66.9845446       0.0000000       0.0000000       0.0000000
  -66.9762821       0.0000000       0.0000000       0.0000000
  -66.9680195       0.0000000       0.0000000       0.0000000
  -66.9597570       0.0000000       0.0000000       0.0000000
  -66.9514944       0.0000000       0.0000000       0.0000000
  -66.9432319       0.0000000       0.0000000       0.0000000
  -66.9349693       0.0000000       0.0000000       0.0000000
  -66.9267067       0.0000000       0.0000000       0.0000000
  -66.9184442       0.0000000       0.0000000       0.0000000
  -66.9101816       0.0000000       0.0000000       0.0000000
  -66.9019191       0.0000000       0.0000000       0.0000000
  -66.8936565       0.0000000       0.0000000       0.0000000
  -66.8853940       0.0000000       0.0000000       0.0000000
  -66.8771314       0.0000000       0.0000000       0.0000000
  -66.8688689       0.0000000       0.0000000       0.0000000
  -66.8606063       0.0000000       0.0000000       0.0000000
  -66.8523437       0.0000000       0.0000000       0.0000000
  -66.8440812       0.0000000       0.0000000       0.0000000
  -66.8358186       0.0000000       0.0000000       0.0000000
  -66.8275561       0.0000000       0.0000000       0.0000000
  -66.8192935       0.0000000       0.0000000       0.0000000
  -66.8110310       0.0000000       0.0000000       0.0000000
  -66.8027684       0.0000000       0.0000000       0.0000000
  -66.7945058       0.0000000       0.0000000       0.0000000
  -66.7862433       0.0000000       0.0000000       0.0000000
  -66.7779807       0.0000000       0.0000000       0.0000000
  -66.7697182       0.0000000       0.0000000       0.0000000
  -66.7614556       0.0000000       0.0000000       0.0000000
