     7    17  3.000000000000000000E+00  4.402520529973916813E-06  1.320756158992174959E-05
     7    18  4.499999999999999556E-01  2.671192751864508738E-09  1.202036738339028850E-09
     7    25  2.812499999999999722E-02  9.758372645217809269E-03  2.744542306467508694E-04
     7    27 -1.875000000000000000E-01  2.403694764195138270E-04 -4.506927682865884425E-05
     7    29 -2.812499999999999722E-02  2.179660790654340654E-12 -6.130295973715332457E-14
     7   101  1.628759459428437916E-04
     8     6 -6.749999999999999056E-02  8.629035072375886593E-07 -5.824598673853722471E-08
     8     7  1.079999999999999849E+00  2.125514896553038655E-08  2.295556088277281351E-08
     8     8 -7.650000000000000355E+00  1.289638502988685876E-11 -9.865734547863447498E-11
     8     9  1.079999999999999849E+00  1.927408400175831907E-16  2.081601072189898183E-16
     8    10 -6.749999999999999056E-02  7.095474162284703661E-23 -4.789445059542173943E-24
     8    17 -4.499999999999999556E-01  4.402520529973916813E-06 -1.981134238488262269E-06
     8    18  3.000000000000000000E+00  2.671192751864508738E-09  8.013578255593526215E-09
     8    19  4.499999999999999556E-01  3.992187994155769203E-14  1.796484597370095984E-14
     8    26  2.812499999999999722E-02  9.758372645217809269E-03  2.744542306467508694E-04
     8    28 -1.875000000000000000E-01  1.458421826337460162E-07 -2.734540924382737969E-08
     8    30 -2.812499999999999722E-02  8.024104710357196628E-19 -2.256779449787961461E-20
     8   101  2.724183755122461009E-04
     9     7 -6.749999999999999056E-02  2.125514896553038655E-08 -1.434722555173300844E-09
     9     8  1.079999999999999849E+00  1.289638502988685876E-11  1.392809583227780565E-11
     9     9 -7.650000000000000355E+00  1.927408400175831907E-16 -1.474467426134511499E-15
     9    10  1.079999999999999849E+00  7.095474162284703661E-23  7.663112095267478308E-23
     9    18 -4.499999999999999556E-01  2.671192751864508738E-09 -1.202036738339028850E-09
     9    19  3.000000000000000000E+00  3.992187994155769203E-14  1.197656398246730824E-13
     9    20  4.499999999999999556E-01  1.469666042802932536E-20  6.613497192613195811E-21
     9    27  2.812499999999999722E-02  2.403694764195138270E-04  6.760391524298825452E-06
     9    29 -1.875000000000000000E-01  2.179660790654340654E-12 -4.086863982476888473E-13
     9   101  6.757768402705926849E-06
    10     8 -6.749999999999999056E-02  1.289638502988685876E-11 -8.705059895173628530E-13
    10     9  1.079999999999999849E+00  1.927408400175831907E-16  2.081601072189898183E-16
    10    10 -7.650000000000000355E+00  7.095474162284703661E-23 -5.428037734147798154E-22
    10    19 -4.499999999999999556E-01  3.992187994155769203E-14 -1.796484597370095984E-14
    10    20  3.000000000000000000E+00  1.469666042802932536E-20  4.408998128408797608E-20
    10    28  2.812499999999999722E-02  1.458421826337460162E-07  4.101811386574106292E-09
    10    30 -1.875000000000000000E-01  8.024104710357196628E-19 -1.504519633191974428E-19
    10   101  4.100923123791818036E-09
    11     1  3.000000000000000000E+00  7.095474162284703661E-23  2.128642248685411216E-22
    11     2 -4.499999999999999556E-01  1.927408400175845712E-16 -8.673337800791305086E-17
    11    11 -7.650000000000000355E+00  1.469666042802932536E-20 -1.124294522744243483E-19
    11    12  1.079999999999999849E+00  3.992187994155798233E-14  4.311563033688261536E-14
    11    13 -6.749999999999999056E-02  2.671192751864532313E-09 -1.803055107508559094E-10
    11    21  3.000000000000000000E+00  8.024104710357196628E-19  2.407231413107159085E-18
    11    22  4.499999999999999556E-01  2.179660790654356002E-12  9.808473557944600594E-13
    11    31 -1.875000000000000000E-01  1.154822417301578612E-17 -2.165292032440459897E-18
    11    33 -2.812499999999999722E-02  2.098948455598419081E-06 -5.903292531370553004E-08
    11   101 -5.921220694807390668E-08
    12     1  4.499999999999999556E-01  7.095474162284703661E-23  3.192963373028116354E-23
    12     2  3.000000000000000000E+00  1.927408400175845712E-16  5.782225200527536888E-16
    12     3 -4.499999999999999556E-01  1.289638502988697346E-11 -5.803373263449137655E-12
    12    11  1.079999999999999849E+00  1.469666042802932536E-20  1.587239326227166814E-20
    12    12 -7.650000000000000355E+00  3.992187994155798233E-14 -3.054023815529186017E-13
    12    13  1.079999999999999849E+00  2.671192751864532313E-09  2.884888172013694551E-09
    12    14 -6.749999999999999056E-02  4.402520529973924436E-06 -2.971701357732398804E-07
    12    21 -4.499999999999999556E-01  8.024104710357196628E-19 -3.610847119660738338E-19
    12    22  3.000000000000000000E+00  2.179660790654356002E-12  6.538982371963068409E-12
    12    23  4.499999999999999556E-01  1.458421826337473132E-07  6.562898218518628300E-08
    12    32 -1.875000000000000000E-01  3.136949521498558205E-11 -5.881780352809797039E-12
    12    34 -2.812499999999999722E-02  3.459377336464761459E-03 -9.729498758807140113E-05
    12   101 -9.752364930448319431E-05
    13     2  4.499999999999999556E-01  1.927408400175845712E-16  8.673337800791305086E-17
    13     3  3.000000000000000000E+00  1.289638502988697346E-11  3.868915508966091877E-11
    13     4 -4.499999999999999556E-01  2.125514896553042626E-08 -9.564817034488691320E-09
    13    11 -6.749999999999999056E-02  1.469666042802932536E-20 -9.920245788919792588E-22
    13    12  1.079999999999999849E+00  3.992187994155798233E-14  4.311563033688261536E-14
    13    13 -7.650000000000000355E+00  2.671192751864532313E-09 -2.043462455176367408E-08
    13    14  1.079999999999999849E+00  4.402520529973924436E-06  4.754722172371838086E-06
    13    15 -6.749999999999999056E-02  1.787308295115109581E-04 -1.206433099202698777E-05
    13    22 -4.499999999999999556E-01  2.179660790654356002E-12 -9.808473557944600594E-13
    13    23  3.000000000000000000E+00  1.458421826337473132E-07  4.375265479012419396E-07
    13    24  4.499999999999999556E-01  2.403694764195142607E-04  1.081662643887814105E-04
    13    31  2.812499999999999722E-02  1.154822417301578612E-17  3.247938048660689750E-19
    13    33 -1.875000000000000000E-01  2.098948455598419081E-06 -3.935528354247035777E-07
    13    35 -2.812499999999999722E-02  1.404416803351806742E-01 -3.949922259426956288E-03
    13   101 -3.849051591835429224E-03
    14     3  4.499999999999999556E-01  1.289638502988697346E-11  5.803373263449137655E-12
    14     4  3.000000000000000000E+00  2.125514896553042626E-08  6.376544689659127546E-08
    14     5 -4.499999999999999556E-01  8.629035072375886593E-07 -3.883065782569148755E-07
    14    12 -6.749999999999999056E-02  3.992187994155798233E-14 -2.694726896055163460E-15
    14    13  1.079999999999999849E+00  2.671192751864532313E-09  2.884888172013694551E-09
    14    14 -7.650000000000000355E+00  4.402520529973924436E-06 -3.367928205430052296E-05
    14    15  1.079999999999999849E+00  1.787308295115109581E-04  1.930292958724318044E-04
    14    16 -6.749999999999999056E-02  1.787308295115109581E-04 -1.206433099202698777E-05
    14    23 -4.499999999999999556E-01  1.458421826337473132E-07 -6.562898218518628300E-08
    14    24  3.000000000000000000E+00  2.403694764195142607E-04  7.211084292585428091E-04
    14    25  4.499999999999999556E-01  9.758372645217809269E-03  4.391267690348013911E-03
    14    32  2.812499999999999722E-02  3.136949521498558205E-11  8.822670529214693943E-13
    14    34 -1.875000000000000000E-01  3.459377336464761459E-03 -6.486332505871427465E-04
    14    36 -2.812499999999999722E-02  1.404416803351806742E-01 -3.949922259426956288E-03
    14   101  6.607190138761343326E-04
    15     4  4.499999999999999556E-01  2.125514896553042626E-08  9.564817034488691320E-09
    15     5  3.000000000000000000E+00  8.629035072375886593E-07  2.588710521712766190E-06
    15     6 -4.499999999999999556E-01  8.629035072375886593E-07 -3.883065782569148755E-07
    15    13 -6.749999999999999056E-02  2.671192751864532313E-09 -1.803055107508559094E-10
    15    14  1.079999999999999849E+00  4.402520529973924436E-06  4.754722172371838086E-06
    15    15 -7.650000000000000355E+00  1.787308295115109581E-04 -1.367290845763058935E-03
    15    16  1.079999999999999849E+00  1.787308295115109581E-04  1.930292958724318044E-04
    15    17 -6.749999999999999056E-02  4.402520529973916813E-06 -2.971701357732393510E-07
    15    24 -4.499999999999999556E-01  2.403694764195142607E-04 -1.081662643887814105E-04
    15    25  3.000000000000000000E+00  9.758372645217809269E-03  2.927511793565342607E-02
    15    26  4.499999999999999556E-01  9.758372645217809269E-03  4.391267690348013911E-03
    15    33  2.812499999999999722E-02  2.098948455598419081E-06  5.903292531370553004E-08
    15    35 -1.875000000000000000E-01  1.404416803351806742E-01 -2.633281506284637641E-02
    15    37 -2.812499999999999722E-02  3.459377336464754954E-03 -9.729498758807122495E-05
    15   101  5.960574134704473004E-03
    16     5  4.499999999999999556E-01  8.629035072375886593E-07  3.883065782569148755E-07
    16     6  3.000000000000000000E+00  8.629035072375886593E-07  2.588710521712766190E-06
    16     7 -4.499999999999999556E-01  2.125514896553038655E-08 -9.564817034488673122E-09
    16    14 -6.749999999999999056E-02  4.402520529973924436E-06 -2.971701357732398804E-07
    16    15  1.079999999999999849E+00  1.787308295115109581E-04  1.930292958724318044E-04
    16    16 -7.650000000000000355E+00  1.787308295115109581E-04 -1.367290845763058935E-03
    16    17  1.079999999999999849E+00  4.402520529973916813E-06  4.754722172371829616E-06
    16    18 -6.749999999999999056E-02  2.671192751864508738E-09 -1.803055107508543067E-10
    16    25 -4.499999999999999556E-01  9.758372645217809269E-03 -4.391267690348013911E-03
    16    26  3.000000000000000000E+00  9.758372645217809269E-03  2.927511793565342607E-02
    16    27  4.499999999999999556E-01  2.403694764195138270E-04  1.081662643887812072E-04
    16    34  2.812499999999999722E-02  3.459377336464761459E-03  9.729498758807140113E-05
    16    36 -1.875000000000000000E-01  1.404416803351806742E-01 -2.633281506284637641E-02
    16    38 -2.812499999999999722E-02  2.098948455598400447E-06 -5.903292531370500727E-08
    16   101 -2.410399324366029397E-03
    17     6  4.499999999999999556E-01  8.629035072375886593E-07  3.883065782569148755E-07
    17     7  3.000000000000000000E+00  2.125514896553038655E-08  6.376544689659115635E-08
    17     8 -4.499999999999999556E-01  1.289638502988685876E-11 -5.803373263449085956E-12
    17    15 -6.749999999999999056E-02  1.787308295115109581E-04 -1.206433099202698777E-05
    17    16  1.079999999999999849E+00  1.787308295115109581E-04  1.930292958724318044E-04
    17    17 -7.650000000000000355E+00  4.402520529973916813E-06 -3.367928205430046197E-05
    17    18  1.079999999999999849E+00  2.671192751864508738E-09  2.884888172013668908E-09
    17    19 -6.749999999999999056E-02  3.992187994155769203E-14 -2.694726896055143739E-15
    17    26 -4.499999999999999556E-01  9.758372645217809269E-03 -4.391267690348013911E-03
    17    27  3.000000000000000000E+00  2.403694764195138270E-04  7.211084292585415081E-04
    17    28  4.499999999999999556E-01  1.458421826337460162E-07  6.562898218518570066E-08
    17    35  2.812499999999999722E-02  1.404416803351806742E-01  3.949922259426956288E-03
    17    37 -1.875000000000000000E-01  3.459377336464754954E-03 -6.486332505871415539E-04
    17    39 -2.812499999999999722E-02  3.136949521498535587E-11 -8.822670529214630329E-13
    17   101 -2.210639902163772047E-04
    18     7  4.499999999999999556E-01  2.125514896553038655E-08  9.564817034488673122E-09
    18     8  3.000000000000000000E+00  1.289638502988685876E-11  3.868915508966057627E-11
    18     9 -4.499999999999999556E-01  1.927408400175831907E-16 -8.673337800791242224E-17
    18    16 -6.749999999999999056E-02  1.787308295115109581E-04 -1.206433099202698777E-05
    18    17  1.079999999999999849E+00  4.402520529973916813E-06  4.754722172371829616E-06
    18    18 -7.650000000000000355E+00  2.671192751864508738E-09 -2.043462455176349210E-08
    18    19  1.079999999999999849E+00  3.992187994155769203E-14  4.311563033688229982E-14
    18    20 -6.749999999999999056E-02  1.469666042802932536E-20 -9.920245788919792588E-22
    18    27 -4.499999999999999556E-01  2.403694764195138270E-04 -1.081662643887812072E-04
    18    28  3.000000000000000000E+00  1.458421826337460162E-07  4.375265479012380750E-07
    18    29  4.499999999999999556E-01  2.179660790654340654E-12  9.808473557944531932E-13
    18    36  2.812499999999999722E-02  1.404416803351806742E-01  3.949922259426956288E-03
    18    38 -1.875000000000000000E-01  2.098948455598400447E-06 -3.935528354247000837E-07
    18    40 -2.812499999999999722E-02  1.154822417301578612E-17 -3.247938048660689750E-19
    18   101  3.834479529836510182E-03
    19     8  4.499999999999999556E-01  1.289638502988685876E-11  5.803373263449085956E-12
    19     9  3.000000000000000000E+00  1.927408400175831907E-16  5.782225200527495473E-16
    19    10 -4.499999999999999556E-01  7.095474162284703661E-23 -3.192963373028116354E-23
    19    17 -6.749999999999999056E-02  4.402520529973916813E-06 -2.971701357732393510E-07
    19    18  1.079999999999999849E+00  2.671192751864508738E-09  2.884888172013668908E-09
    19    19 -7.650000000000000355E+00  3.992187994155769203E-14 -3.054023815529163803E-13
    19    20  1.079999999999999849E+00  1.469666042802932536E-20  1.587239326227166814E-20
    19    28 -4.499999999999999556E-01  1.458421826337460162E-07 -6.562898218518570066E-08
    19    29  3.000000000000000000E+00  2.179660790654340654E-12  6.538982371963021557E-12
    19    30  4.499999999999999556E-01  8.024104710357196628E-19  3.610847119660738338E-19
    19    37  2.812499999999999722E-02  3.459377336464754954E-03  9.729498758807122495E-05
    19    39 -1.875000000000000000E-01  3.136949521498535587E-11 -5.881780352809754226E-12
    19   101  9.693507951403632550E-05
    20     9  4.499999999999999556E-01  1.927408400175831907E-16  8.673337800791242224E-17
    20    10  3.000000000000000000E+00  7.095474162284703661E-23  2.128642248685411216E-22
    20    18 -6.749999999999999056E-02  2.671192751864508738E-09 -1.803055107508543067E-10
    20    19  1.079999999999999849E+00  3.992187994155769203E-14  4.311563033688229982E-14
    20    20 -7.650000000000000355E+00  1.469666042802932536E-20 -1.124294522744243483E-19
    20    29 -4.499999999999999556E-01  2.179660790654340654E-12 -9.808473557944531932E-13
    20    30  3.000000000000000000E+00  8.024104710357196628E-19  2.407231413107159085E-18
    20    38  2.812499999999999722E-02  2.098948455598400447E-06  5.903292531370500727E-08
    20    40 -1.875000000000000000E-01  1.154822417301578612E-17 -2.165292032440459897E-18
    20   101  5.885168215809179204E-08
    21     1 -1.875000000000000000E-01  7.095474162284703661E-23 -1.330401405428382010E-23
    21     3  2.812499999999999722E-02  1.289638502988697346E-11  3.627108289655711034E-13
    21    11  3.000000000000000000E+00  1.469666042802932536E-20  4.408998128408797608E-20
    21    12 -4.499999999999999556E-01  3.992187994155798233E-14 -1.796484597370108921E-14
    21    21 -7.650000000000000355E+00  8.024104710357196628E-19 -6.138440103423255512E-18
    21    22  1.079999999999999849E+00  2.179660790654356002E-12  2.354033653906704062E-12
    21    23 -6.749999999999999056E-02  1.458421826337473132E-07 -9.844347327777942781E-09
    21    31  3.000000000000000000E+00  1.154822417301578612E-17  3.464467251904735836E-17
    21    32  4.499999999999999556E-01  3.136949521498558205E-11  1.411627284674351031E-11
    21    41 -1.875000000000000000E-01  4.381012728577417049E-17 -8.214398866082657352E-18
    21    43 -2.812499999999999722E-02  7.962713368598560291E-06 -2.239513134918344870E-07
    21   101 -2.337788457467928832E-07
    22     2 -1.875000000000000000E-01  1.927408400175845712E-16 -3.613890750329710555E-17
    22     4  2.812499999999999722E-02  2.125514896553042626E-08  5.978010646555432075E-10
    22    11  4.499999999999999556E-01  1.469666042802932536E-20  6.613497192613195811E-21
    22    12  3.000000000000000000E+00  3.992187994155798233E-14  1.197656398246739407E-13
    22    13 -4.499999999999999556E-01  2.671192751864532313E-09 -1.202036738339039396E-09
    22    21  1.079999999999999849E+00  8.024104710357196628E-19  8.666033087185771433E-19
    22    22 -7.650000000000000355E+00  2.179660790654356002E-12 -1.667440504850582485E-11
    22    23  1.079999999999999849E+00  1.458421826337473132E-07  1.575095572444470845E-07
    22    24 -6.749999999999999056E-02  2.403694764195142607E-04 -1.622493965831720955E-05
    22    31 -4.499999999999999556E-01  1.154822417301578612E-17 -5.196700877857103600E-18
    22    32  3.000000000000000000E+00  3.136949521498558205E-11  9.410848564495675262E-11
    22    33  4.499999999999999556E-01  2.098948455598419081E-06  9.445268050192884807E-07
    22    42 -1.875000000000000000E-01  1.190054468695083550E-10 -2.231352128803281494E-11
    22    44 -2.812499999999999722E-02  1.312372873694096775E-02 -3.691048707264647072E-04
    22   101 -3.842283230179073658E-04
    23     1 -2.812499999999999722E-02  7.095474162284703661E-23 -1.995602108142572721E-24
    23     3 -1.875000000000000000E-01  1.289638502988697346E-11 -2.418072193103807423E-12
    23     5  2.812499999999999722E-02  8.629035072375886593E-07  2.426916114105717972E-08
    23    12  4.499999999999999556E-01  3.992187994155798233E-14  1.796484597370108921E-14
    23    13  3.000000000000000000E+00  2.671192751864532313E-09  8.013578255593597352E-09
    23    14 -4.499999999999999556E-01  4.402520529973924436E-06 -1.981134238488265658E-06
    23    21 -6.749999999999999056E-02  8.024104710357196628E-19 -5.416270679491107146E-20
    23    22  1.079999999999999849E+00  2.179660790654356002E-12  2.354033653906704062E-12
    23    23 -7.650000000000000355E+00  1.458421826337473132E-07 -1.115692697148167076E-06
    23    24  1.079999999999999849E+00  2.403694764195142607E-04  2.595990345330753527E-04
    23    25 -6.749999999999999056E-02  9.758372645217809269E-03 -6.586901535522020649E-04
    23    32 -4.499999999999999556E-01  3.136949521498558205E-11 -1.411627284674351031E-11
    23    33  3.000000000000000000E+00  2.098948455598419081E-06  6.296845366795257244E-06
    23    34  4.499999999999999556E-01  3.459377336464761459E-03  1.556719801409142418E-03
    23    41  2.812499999999999722E-02  4.381012728577417049E-17  1.232159829912398449E-18
    23    43 -1.875000000000000000E-01  7.962713368598560291E-06 -1.493008756612230055E-06
    23    45 -2.812499999999999722E-02  5.327890937629327084E-01 -1.498469326208248104E-02
    23   101 -1.382532530144086821E-02
    24     2 -2.812499999999999722E-02  1.927408400175845712E-16 -5.420836125494565679E-18
    24     4 -1.875000000000000000E-01  2.125514896553042626E-08 -3.985340431036954717E-09
    24     6  2.812499999999999722E-02  8.629035072375886593E-07  2.426916114105717972E-08
    24    13  4.499999999999999556E-01  2.671192751864532313E-09  1.202036738339039396E-09
    24    14  3.000000000000000000E+00  4.402520529973924436E-06  1.320756158992177331E-05
    24    15 -4.499999999999999556E-01  1.787308295115109581E-04 -8.042887328017992300E-05
    24    22 -6.749999999999999056E-02  2.179660790654356002E-12 -1.471271033691690039E-13
    24    23  1.079999999999999849E+00  1.458421826337473132E-07  1.575095572444470845E-07
    24    24 -7.650000000000000355E+00  2.403694764195142607E-04 -1.838826494609284087E-03
    24    25  1.079999999999999849E+00  9.758372645217809269E-03  1.053904245683523304E-02
    24    26 -6.749999999999999056E-02  9.758372645217809269E-03 -6.586901535522020649E-04
    24    33 -4.499999999999999556E-01  2.098948455598419081E-06 -9.445268050192884807E-07
    24    34  3.000000000000000000E+00  3.459377336464761459E-03  1.037813200939428394E-02
    24    35  4.499999999999999556E-01  1.404416803351806742E-01  6.319875615083130060E-02
    24    42  2.812499999999999722E-02  1.190054468695083550E-10  3.347028193204921999E-12
    24    44 -1.875000000000000000E-01  1.312372873694096775E-02 -2.460699138176431454E-03
    24    46 -2.812499999999999722E-02  5.327890937629327084E-01 -1.498469326208248104E-02
    24   101  6.410503472875975217E-02
    25     3 -2.812499999999999722E-02  1.289638502988697346E-11 -3.627108289655711034E-13
    25     5 -1.875000000000000000E-01  8.629035072375886593E-07 -1.617944076070478868E-07
    25     7  2.812499999999999722E-02  2.125514896553038655E-08  5.978010646555420701E-10
    25    14  4.499999999999999556E-01  4.402520529973924436E-06  1.981134238488265658E-06
    25    15  3.000000000000000000E+00  1.787308295115109581E-04  5.361924885345329284E-04
    25    16 -4.499999999999999556E-01  1.787308295115109581E-04 -8.042887328017992300E-05
    25    23 -6.749999999999999056E-02  1.458421826337473132E-07 -9.844347327777942781E-09
    25    24  1.079999999999999849E+00  2.403694764195142607E-04  2.595990345330753527E-04
    25    25 -7.650000000000000355E+00  9.758372645217809269E-03 -7.465155073591624169E-02
    25    26  1.079999999999999849E+00  9.758372645217809269E-03  1.053904245683523304E-02
    25    27 -6.749999999999999056E-02  2.403694764195138270E-04 -1.622493965831718244E-05
    25    34 -4.499999999999999556E-01  3.459377336464761459E-03 -1.556719801409142418E-03
    25    35  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    25    36  4.499999999999999556E-01  1.404416803351806742E-01  6.319875615083130060E-02
    25    43  2.812499999999999722E-02  7.962713368598560291E-06  2.239513134918344870E-07
    25    45 -1.875000000000000000E-01  5.327890937629327084E-01 -9.989795508054988282E-02
    25    47 -2.812499999999999722E-02  1.312372873694094520E-02 -3.691048707264640567E-04
    25   101  3.192886808789713871E-01
    26     4 -2.812499999999999722E-02  2.125514896553042626E-08 -5.978010646555432075E-10
    26     6 -1.875000000000000000E-01  8.629035072375886593E-07 -1.617944076070478868E-07
    26     8  2.812499999999999722E-02  1.289638502988685876E-11  3.627108289655678722E-13
    26    15  4.499999999999999556E-01  1.787308295115109581E-04  8.042887328017992300E-05
    26    16  3.000000000000000000E+00  1.787308295115109581E-04  5.361924885345329284E-04
    26    17 -4.499999999999999556E-01  4.402520529973916813E-06 -1.981134238488262269E-06
    26    24 -6.749999999999999056E-02  2.403694764195142607E-04 -1.622493965831720955E-05
    26    25  1.079999999999999849E+00  9.758372645217809269E-03  1.053904245683523304E-02
    26    26 -7.650000000000000355E+00  9.758372645217809269E-03 -7.465155073591624169E-02
    26    27  1.079999999999999849E+00  2.403694764195138270E-04  2.595990345330749191E-04
    26    28 -6.749999999999999056E-02  1.458421826337460162E-07 -9.844347327777855100E-09
    26    35 -4.499999999999999556E-01  1.404416803351806742E-01 -6.319875615083130060E-02
    26    36  3.000000000000000000E+00  1.404416803351806742E-01  4.213250410055420225E-01
    26    37  4.499999999999999556E-01  3.459377336464754954E-03  1.556719801409139599E-03
    26    44  2.812499999999999722E-02  1.312372873694096775E-02  3.691048707264647072E-04
    26    46 -1.875000000000000000E-01  5.327890937629327084E-01 -9.989795508054988282E-02
    26    48 -2.812499999999999722E-02  7.962713368598490834E-06 -2.239513134918325282E-07
    26   101  1.968992643021595934E-01
    27     5 -2.812499999999999722E-02  8.629035072375886593E-07 -2.426916114105717972E-08
    27     7 -1.875000000000000000E-01  2.125514896553038655E-08 -3.985340431036947272E-09
    27     9  2.812499999999999722E-02  1.927408400175831907E-16  5.420836125494526390E-18
    27    16  4.499999999999999556E-01  1.787308295115109581E-04  8.042887328017992300E-05
    27    17  3.000000000000000000E+00  4.402520529973916813E-06  1.320756158992174959E-05
